id,word,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_description,rp_kai_incrasis,rp_extra
98510,ριπη,1,4493,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
98515,σαλπιγγι,2,4536,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
98516,σαλπισει,1,4537,V-FAI-3S,Verb,,Singular,,Future,,Active,Indicative,Third person,,,,
98522,αφθαρτοι,1,862,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
98531,ενδυσασθαι,3,1746,V-AMN,Verb,,,,Aorist,,Middle,Infinitive,,,,,
98535,θνητον,3,2349,A-ASN,Adjective,Neuter,Singular,Accusative,,,,,,,,,
98538,αθανασιαν,3,110,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
98544,ενδυσηται,2,1746,V-AMS-3S,Verb,,Singular,,Aorist,,Middle,Subjunctive,Third person,,,,
98558,κατεποθη,1,2666,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
98565,θανατε,1,2288,N-VSM,Noun,Masculine,Singular,Vocative,,,,,,,,,
98567,κεντρον,2,2759,N-NSN,Noun,Neuter,Singular,Nominative,,,,,,,,,
98606,εδραιοι,2,1476,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
98608,αμετακινητοι,1,277,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
98609,περισσευοντες,2,4052,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
98619,κοπος,2,2873,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
98623,κενος,1,2756,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
98629,λογιας,1,3048,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
98635,διεταξα,1,1299,V-AAI-1S,Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
98639,γαλατιας,3,1053,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
98651,τιθετω,1,5087,V-PAM-3S,Verb,,Singular,,Present,,Active,Imperative,Third person,,,,
98656,ευοδωται,1,2137,V-PPS-3S,Verb,,Singular,,Present,,Passive,Subjunctive,Third person,,,,
98662,λογιαι,1,3048,N-NPF,Noun,Feminine,Plural,Nominative,,,,,,,,,
98663,γινωνται,1,1096,V-PNS-3P,Verb,,Plural,,Present,,middle or passive Deponent,Subjunctive,Third person,,,,
98666,παραγενωμαι,1,3854,V-2ADS-1S,Verb,,Singular,,Second Aorist,,middle Deponent,Subjunctive,First person,,,,
98669,δοκιμασητε,1,1381,V-AAS-2P,Verb,,Plural,,Aorist,,Active,Subjunctive,Second person,,,,
98671,επιστολων,4,1992,N-GPF,Noun,Feminine,Plural,Genitive,,,,,,,,,
98674,απενεγκειν,1,667,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
98689,πορευσονται,1,4198,V-FDI-3P,Verb,,Plural,,Future,,middle Deponent,Indicative,Third person,,,,
98696,διελθω,1,1330,V-2AAS-1S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,First person,,,,
98699,διερχομαι,1,1330,V-PNI-1S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,First person,,,,
98703,τυχον,1,5177,V-2AAP-ASN,Verb,Neuter,Singular,Accusative,Second Aorist,,Active,Participle,,,,,
98704,παραμενω,1,3887,V-FAI-1S,Verb,,Singular,,Future,,Active,Indicative,First person,,,,
98707,παραχειμασω,1,3914,V-FAI-1S,Verb,,Singular,,Future,,Active,Indicative,First person,,,,
98711,προπεμψητε,1,4311,V-AAS-2P,Verb,,Plural,,Aorist,,Active,Subjunctive,Second person,,,,
98721,παροδω,1,3938,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
98733,επιτρεπη,2,2010,V-PAS-3S,Verb,,Singular,,Present,,Active,Subjunctive,Third person,,,,
98734,επιμενω,1,1961,V-FAI-1S,Verb,,Singular,,Future,,Active,Indicative,First person,,,,
98744,ανεωγεν,2,455,V-2RAI-3S,Verb,,Singular,,Second Perfect,,Active,Indicative,Third person,,,,
98747,ενεργης,3,1756,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
98773,εξουθενηση,1,1848,V-AAS-3S,Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
98774,προπεμψατε,1,4311,V-AAM-2P,Verb,,Plural,,Aorist,,Active,Imperative,Second person,,,,
98783,εκδεχομαι,1,1551,V-PNI-1S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,First person,,,,
98815,ευκαιρηση,1,2119,V-AAS-3S,Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
98817,στηκετε,6,4739,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
98821,ανδριζεσθε,1,407,V-PNM-2P,Verb,,Plural,,Present,,middle or passive Deponent,Imperative,Second person,,,,
98822,κραταιουσθε,1,2901,V-PPM-2P,Verb,,Plural,,Present,,Passive,Imperative,Second person,,,,
98851,υποτασσησθε,1,5293,V-PPS-2P,Verb,,Plural,,Present,,Passive,Subjunctive,Second person,,,,
98857,συνεργουντι,1,4903,V-PAP-DSM,Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
98859,κοπιωντι,1,2872,V-PAP-DSM,Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
98867,φουρτουνατου,1,5415,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
98869,αχαικου,1,883,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
98873,υστερημα,5,5303,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
98875,ανεπληρωσαν,1,378,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
98876,ανεπαυσαν,1,373,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
98884,επιγινωσκετε,3,1921,V-PAM-2P,Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
98932,ητω,2,1510,V-PAM-3S,Verb,,Singular,,Present,,Active,Imperative,Third person,,,,
98934,μαραν,1,3134,ARAM,Aramaism,,,,,,,,,,,,
98935,αθα,1,3134,ARAM,Aramaism,,,,,,,,,,,,
99034,παρακαλουμεθα,2,3870,V-PPI-1P,Verb,,Plural,,Present,,Passive,Indicative,First person,,,,
99041,περισσευει,3,4052,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
99055,παρακλησις,3,3874,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
99059,θλιβομεθα,1,2346,V-PPI-1P,Verb,,Plural,,Present,,Passive,Indicative,First person,,,,
99067,ενεργουμενης,1,1754,V-PMP-GSF,Verb,Feminine,Singular,Genitive,Present,,Middle,Participle,,,,,
99072,παθηματων,7,3804,N-GPN,Noun,Neuter,Plural,Genitive,,,,,,,,,
99076,πασχομεν,1,3958,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
99081,βεβαια,2,949,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
99122,εβαρηθημεν,1,916,V-API-1P,Verb,,Plural,,Aorist,,Passive,Indicative,First person,,,,
99126,εξαπορηθηναι,1,1820,V-APN,Verb,,,,Aorist,,Passive,Infinitive,,,,,
99136,αποκριμα,1,610,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
99142,πεποιθοτες,2,3982,V-2RAP-NPM,Verb,Masculine,Plural,Nominative,Second Perfect,,Active,Participle,,,,,
99143,ωμεν,3,1510,V-PAS-1P,Verb,,Plural,,Present,,Active,Subjunctive,First person,,,,
99151,εγειροντι,1,1453,V-PAP-DSM,Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
99156,τηλικουτου,1,5082,D-GSM,Demonstrative Pronoun,Masculine,Singular,Genitive,,,,,,,,,
99158,ερρυσατο,4,4506,V-ANI-3S,Verb,,Singular,,Aorist,,middle or passive Deponent,Indicative,Third person,,,,
99161,ρυεται,1,4506,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
99164,ηλπικαμεν,2,1679,V-RAI-1P,Verb,,Plural,,Perfect,,Active,Indicative,First person,,,,
99169,συνυπουργουντων,1,4943,V-PAP-GPM,Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
99179,προσωπων,1,4383,N-GPN,Noun,Neuter,Plural,Genitive,,,,,,,,,
99186,ευχαριστηθη,1,2168,V-APS-3S,Verb,,Singular,,Aorist,,Passive,Subjunctive,Third person,,,,
99204,ειλικρινεια,1,1505,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
99209,σαρκικη,1,4559,A-DSF,Adjective,Feminine,Singular,Dative,,,,,,,,,
99214,ανεστραφημεν,2,390,V-2API-1P,Verb,,Plural,,Second Aorist,,Passive,Indicative,First person,,,,
99225,γραφομεν,2,1125,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
99230,αναγινωσκετε,1,314,V-PAI-2P,Verb,,Plural,,Present,,Active,Indicative,Second person,,,,
99243,επεγνωτε,2,1921,V-2AAI-2P,Verb,,Plural,,Second Aorist,,Active,Indicative,Second person,,,,
99264,πεποιθησει,4,4006,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
99297,βουλευομενος,1,1011,V-PNP-NSM,Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
99301,ελαφρια,1,1644,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
99305,βουλευομαι,2,1011,V-PNI-1S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,First person,,,,
99348,κηρυχθεις,1,2784,V-APP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
99352,σιλουανου,2,4610,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
99354,τιμοθεου,2,5095,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
99365,οσαι,1,3745,K-NPF,Verb,,,,,,,,,,,,
99386,βεβαιων,1,950,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
99393,χρισας,1,5548,V-AAP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
99403,αρραβωνα,2,728,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
99421,φειδομενος,1,5339,V-PNP-NSM,Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
99429,κυριευομεν,1,2961,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
99458,λυπω,1,3076,V-PAI-1S,Verb,,Singular,,Present,,Active,Indicative,First person,,,,
99464,ευφραινων,1,2165,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
99487,πεποιθως,5,3982,V-2RAP-NSM,Verb,Masculine,Singular,Nominative,Second Perfect,,Active,Participle,,,,,
99503,συνοχης,1,4928,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
99512,λυπηθητε,1,3076,V-APS-2P,Verb,,Plural,,Aorist,,Passive,Subjunctive,Second person,,,,
99526,λελυπηκεν,2,3076,V-RAI-3S,Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,
99535,επιβαρω,1,1912,V-PAS-1S,Verb,,Singular,,Present,,Active,Subjunctive,First person,,,,
99542,επιτιμια,1,2009,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
99549,τουναντιον,3,5121,ADV-K,Adverb,,,,,correlative,,,,,,,
99557,περισσοτερα,1,4053,A-DSF-C,Adjective,Feminine,Singular,Dative,,comparative,,,,,,,
99559,καταποθη,2,2666,V-APS-3S,Verb,,Singular,,Aorist,,Passive,Subjunctive,Third person,,,,
99561,τοιουτος,5,5108,D-NSM,Demonstrative Pronoun,Masculine,Singular,Nominative,,,,,,,,,
99565,κυρωσαι,1,2964,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
99587,χαριζεσθε,1,5483,V-PNI-2P,Verb,,Plural,,Present,,middle or passive Deponent,Indicative,Second person,,,,
99595,κεχαρισμαι,2,5483,V-RNI-1S,Verb,,Singular,,Perfect,,middle or passive Deponent,Indicative,First person,,,,
99601,προσωπω,7,4383,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
99605,πλεονεκτηθωμεν,1,4122,V-APS-1P,Verb,,Plural,,Aorist,,Passive,Subjunctive,First person,,,,
99613,νοηματα,5,3540,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
99614,αγνοουμεν,1,50,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
99628,ανεωγμενης,1,455,V-RPP-GSF,Verb,Feminine,Singular,Genitive,Perfect,,Passive,Participle,,,,,
99632,εσχηκα,1,2192,V-RAI-1S,Verb,,Singular,,Perfect,,Active,Indicative,First person,,,,
99641,τιτον,4,5103,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
99657,θριαμβευοντι,1,2358,V-PAP-DSM,Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
99664,οσμην,3,3744,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
99668,φανερουντι,1,5319,V-PAP-DSM,Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
99676,ευωδια,1,2175,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
99689,οσμη,2,3744,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
99710,καπηλευοντες,1,2585,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
99723,κατενωπιον,5,2714,PREP,Preposition,,,,,,,,,,,,
99729,αρχομεθα,1,756,V-PMI-1P,Verb,,Plural,,Present,,Middle,Indicative,First person,,,,
99732,συνιστανειν,1,4921,V-PAN,Verb,,,,Present,,Active,Infinitive,,,,,
99735,χρηζομεν,1,5535,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
99738,συστατικων,2,4956,A-GPF,Adjective,Feminine,Plural,Genitive,,,,,,,,,
99751,εγγεγραμμενη,2,1449,V-RPP-NSF,Verb,Feminine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
99756,γινωσκομενη,1,1097,V-PPP-NSF,Verb,Feminine,Singular,Nominative,Present,,Passive,Participle,,,,,
99758,αναγινωσκομενη,1,314,V-PPP-NSF,Verb,Feminine,Singular,Nominative,Present,,Passive,Participle,,,,,
99762,φανερουμενοι,1,5319,V-PPP-NPM,Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
99767,διακονηθεισα,1,1247,V-APP-NSF,Verb,Feminine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
99772,μελανι,1,3188,A-DSN,Adjective,Neuter,Singular,Dative,,,,,,,,,
99779,πλαξιν,2,4109,N-DPF,Noun,Feminine,Plural,Dative,,,,,,,,,
99780,λιθιναις,1,3035,A-DPF,Adjective,Feminine,Plural,Dative,,,,,,,,,
99785,σαρκιναις,1,4560,A-DPF,Adjective,Feminine,Plural,Dative,,,,,,,,,
99786,πεποιθησιν,2,4006,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
99802,λογισασθαι,1,3049,V-ADN,Verb,,,,Aorist,,middle Deponent,Infinitive,,,,,
99809,ικανοτης,1,2426,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
99816,ικανωσεν,1,2427,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
99818,διακονους,2,1249,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
99841,εντετυπωμενη,1,1795,V-RPP-NSF,Verb,Feminine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
99850,ατενισαι,2,816,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
99865,καταργουμενην,1,2673,V-PPP-ASF,Verb,Feminine,Singular,Accusative,Present,,Passive,Participle,,,,,
99881,κατακρισεως,1,2633,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
99895,δεδοξασται,1,1392,V-RPI-3S,Verb,,Singular,,Perfect,,Passive,Indicative,Third person,,,,
99897,δεδοξασμενον,1,1392,V-RPP-NSN,Verb,Neuter,Singular,Nominative,Perfect,,Passive,Participle,,,,,
99901,μερει,4,3313,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
99904,υπερβαλλουσης,1,5235,V-PAP-GSF,Verb,Feminine,Singular,Genitive,Present,,Active,Participle,,,,,
99909,καταργουμενον,1,2673,V-PPP-NSN,Verb,Neuter,Singular,Nominative,Present,,Passive,Participle,,,,,
99924,χρωμεθα,1,5530,V-PNI-1P,Verb,,Plural,,Present,,middle or passive Deponent,Indicative,First person,,,,
99929,ετιθει,1,5087,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
99930,καλυμμα,4,2571,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
99946,καταργουμενου,1,2673,V-PPP-GSN,Verb,Neuter,Singular,Genitive,Present,,Passive,Participle,,,,,
99948,επωρωθη,1,4456,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
99961,αναγνωσει,2,320,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
99963,παλαιας,1,3820,A-GSF,Adjective,Feminine,Singular,Genitive,,,,,,,,,
99967,ανακαλυπτομενον,1,343,V-PPP-NSN,Verb,Neuter,Singular,Nominative,Present,,Passive,Participle,,,,,
99976,ηνικα,2,2259,ADV,Adverb,,,,,,,,,,,,
99977,αναγινωσκεται,1,314,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
99991,περιαιρειται,1,4014,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
100010,ανακεκαλυμμενω,1,343,V-RPP-DSN,Verb,Neuter,Singular,Dative,Perfect,,Passive,Participle,,,,,
100015,κατοπτριζομενοι,1,2734,V-PMP-NPM,Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
100019,μεταμορφουμεθα,1,3339,V-PPI-1P,Verb,,Plural,,Present,,Passive,Indicative,First person,,,,
100035,ηλεηθημεν,1,1653,V-API-1P,Verb,,Plural,,Aorist,,Passive,Indicative,First person,,,,
100037,εκκακουμεν,2,1573,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
100039,απειπαμεθα,1,550,V-2AMI-1P,Verb,,Plural,,Second Aorist,,Middle,Indicative,First person,,,,
100049,δολουντες,1,1389,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100059,συνιστωντες,2,4921,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100088,ετυφλωσεν,2,5186,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
100096,αυγασαι,1,826,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
100099,φωτισμον,2,5462,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
100133,λαμψαι,1,2989,V-AAN,Verb,,,,Aorist,,Active,Infinitive,,,,,
100158,οστρακινοις,1,3749,A-DPN,Adjective,Neuter,Plural,Dative,,,,,,,,,
100159,σκευεσιν,1,4632,N-DPN,Noun,Neuter,Plural,Dative,,,,,,,,,
100162,υπερβολη,2,5236,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
100174,θλιβομενοι,3,2346,V-PPP-NPM,Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
100177,στενοχωρουμενοι,1,4729,V-PPP-NPM,Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
100181,εξαπορουμενοι,1,1820,V-PNP-NPM,Verb,Masculine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
100185,εγκαταλειπομενοι,1,1459,V-PPP-NPM,Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
100186,καταβαλλομενοι,2,2598,V-PPP-NPM,Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
100189,απολλυμενοι,1,622,V-PEP-NPM,Verb,Masculine,Plural,Nominative,Present,,Either middle or passive,Participle,,,,,
100199,περιφεροντες,1,4064,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100215,ζωντες,7,2198,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100218,παραδιδομεθα,1,3860,V-PPI-1P,Verb,,Plural,,Present,,Passive,Indicative,First person,,,,
100230,θνητη,1,2349,A-DSF,Adjective,Feminine,Singular,Dative,,,,,,,,,
100239,ενεργειται,3,1754,V-PMI-3S,Verb,,Singular,,Present,,Middle,Indicative,Third person,,,,
100255,επιστευσα,1,4100,V-AAI-1S,Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
100288,πλεονασασα,1,4121,V-AAP-NSF,Verb,Feminine,Singular,Nominative,Aorist,,Active,Participle,,,,,
100293,ευχαριστιαν,4,2169,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
100310,διαφθειρεται,1,1311,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
100314,ανακαινουται,1,341,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
100320,παραυτικα,1,3910,ADV,Adverb,,,,,,,,,,,,
100335,σκοπουντων,1,4648,V-PAP-GPM,Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
100338,βλεπομενα,5,991,V-PPP-APN,Verb,Neuter,Plural,Accusative,Present,,Passive,Participle,,,,,
100346,προσκαιρα,1,4340,A-NPN,Adjective,Neuter,Plural,Nominative,,,,,,,,,
100351,αιωνια,1,166,A-NPN,Adjective,Neuter,Plural,Nominative,,,,,,,,,
100357,επιγειος,2,1919,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
100361,σκηνους,1,4636,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
100379,οικητηριον,2,3613,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
100384,επενδυσασθαι,2,1902,V-AMN,Verb,,,,Aorist,,Middle,Infinitive,,,,,
100385,επιποθουντες,2,1971,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100386,ειγε,5,1489,COND,Conditional particle or conjunction,,,,,,,,,,,,
100388,ενδυσαμενοι,4,1746,V-AMP-NPM,Verb,Masculine,Plural,Nominative,Aorist,,Middle,Participle,,,,,
100390,γυμνοι,2,1131,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
100391,ευρεθησομεθα,1,2147,V-FPI-1P,Verb,,Plural,,Future,,Passive,Indicative,First person,,,,
100398,σκηνει,1,4636,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
100400,βαρουμενοι,1,916,V-PPP-NPM,Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
100405,εκδυσασθαι,1,1562,V-AMN,Verb,,,,Aorist,,Middle,Infinitive,,,,,
100417,κατεργασαμενος,1,2716,V-ADP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,middle Deponent,Participle,,,,,
100431,θαρρουντες,1,2292,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100437,ενδημουντες,2,1736,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
100441,εκδημουμεν,1,1553,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
100448,περιπατουμεν,1,4043,V-PAI-1P,Verb,,Plural,,Present,,Active,Indicative,First person,,,,
