id,parsed_id,word,simplified_word,unicode,count
115029,90190,DIDASKALI/A,didaskalia,διδασκαλία,1
115030,115030,BLASFHMH=TAI,blasfhmhtai,βλασφημῆται,2
115033,115033,PISTOU\S,pistous,πιστοὺς,1
115037,115037,KATAFRONEI/TWSAN,katafroneitwsan,καταφρονείτωσαν,1
115043,115043,DOULEUE/TWSAN,douleuetwsan,δουλευέτωσαν,1
115051,115051,EU)ERGESI/AS,euergesias,εὐεργεσίας,1
115052,115052,A)NTILAMBANO/MENOI,antilambanomenoi,ἀντιλαμβανόμενοι,1
115059,115059,E(TERODIDASKALEI=,eterodidaskalei,ἑτεροδιδασκαλεῖ,1
115062,115062,PROSE/RXETAI,proserxetai,προσέρχεται,1
115063,115063,U(GIAI/NOUSIN,ugiainousin,ὑγιαίνουσιν,1
115076,115076,TETU/FWTAI,tetufwtai,τετύφωται,1
115080,34901,NOSW=N,noswn,νοσῶν,1
115084,115084,LOGOMAXI/AS,logomaxias,λογομαχίας,1
115088,115088,FQO/NOS,fqonos,φθόνος,1
115091,115091,U(PO/NOIAI,uponoiai,ὑπόνοιαι,1
115093,115093,DIAPARATRIBAI\,diaparatribai,διαπαρατριβαὶ,1
115094,115094,DIEFQARME/NWN,diefqarmenwn,διεφθαρμένων,1
115099,115099,A)PESTERHME/NWN,apesterhmenwn,ἀπεστερημένων,1
115102,115102,NOMIZO/NTWN,nomizontwn,νομιζόντων,1
115103,115103,PORISMO\N,porismon,πορισμὸν,1
115107,115107,*)AFI/STASO,afistaso,Ἀφίστασο,1
115113,115113,PORISMO\S,porismos,πορισμὸς,1
115118,115118,AU)TARKEI/AS,autarkeias,αὐταρκείας,1
115121,115121,EI)SHNE/GKAMEN,eishnegkamen,εἰσηνέγκαμεν,1
115128,115128,E)CENEGKEI=N,ecenegkein,ἐξενεγκεῖν,1
115133,115133,DIATROFA\S,diatrofas,διατροφὰς,1
115135,115135,SKEPA/SMATA,skepasmata,σκεπάσματα,1
115137,115137,A)RKESQHSO/MEQA,arkesqhsomeqa,ἀρκεσθησόμεθα,1
115140,115140,BOULO/MENOI,boulomenoi,βουλόμενοι,1
115141,115141,PLOUTEI=N,ploutein,πλουτεῖν,2
115142,115142,E)MPI/PTOUSIN,empiptousin,ἐμπίπτουσιν,1
115150,115150,A)NOH/TOUS,anohtous,ἀνοήτους,1
115152,115152,BLABERA/S,blaberas,βλαβεράς,1
115154,115154,BUQI/ZOUSIN,buqizousin,βυθίζουσιν,1
115161,89734,*(RI/ZA,riza,Ῥίζα,1
115168,115168,FILARGURI/A,filarguria,φιλαργυρία,1
115171,115171,O)REGO/MENOI,oregomenoi,ὀρεγόμενοι,1
115172,115172,A)PEPLANH/QHSAN,apeplanhqhsan,ἀπεπλανήθησαν,1
115178,115178,PERIE/PEIRAN,periepeiran,περιέπειραν,1
115179,115179,O)DU/NAIS,odunais,ὀδύναις,1
115189,115189,DI/WKE,diwke,δίωκε,2
115195,85461,U(POMONH/N,upomonhn,ὑπομονήν,5
115197,115197,*)AGWNI/ZOU,agwnizou,Ἀγωνίζου,1
115203,115203,E)PILABOU=,epilabou,ἐπιλαβοῦ,1
115211,115211,W(MOLO/GHSAS,wmologhsas,ὡμολόγησας,1
115214,115214,O(MOLOGI/AN,omologian,ὁμολογίαν,3
115231,115231,MARTURH/SANTOS,marturhsantos,μαρτυρήσαντος,1
115238,115238,THRH=SAI/,thrhsai,τηρῆσαί,1
115242,115242,A)/SPILON,aspilon,ἄσπιλον,2
115246,115246,E)PIFANEI/AS,epifaneias,ἐπιφανείας,2
115264,115264,BASILEUO/NTWN,basileuontwn,βασιλευόντων,1
115268,115268,KURIEUO/NTWN,kurieuontwn,κυριευόντων,1
115274,114377,OI)KW=N,oikwn,οἰκῶν,1
115275,115275,A)PRO/SITON,aprositon,ἀπρόσιτον,1
115297,115297,U(YHLOFRONEI=N,uyhlofronein,ὑψηλοφρονεῖν,1
115299,115299,H)LPIKE/NAI,hlpikenai,ἠλπικέναι,1
115302,115302,A)DHLO/THTI,adhlothti,ἀδηλότητι,1
115310,115310,PARE/XONTI,parexonti,παρέχοντι,1
115315,115315,A)PO/LAUSIN,apolausin,ἀπόλαυσιν,2
115316,115316,A)GAQOERGEI=N,agaqoergein,ἀγαθοεργεῖν,1
115321,115321,EU)METADO/TOUS,eumetadotous,εὐμεταδότους,1
115323,115323,KOINWNIKOU/S,koinwnikous,κοινωνικούς,1
115324,115324,A)POQHSAURI/ZONTAS,apoqhsaurizontas,ἀποθησαυρίζοντας,1
115339,115339,PARAQH/KHN,paraqhkhn,παραθήκην,3
115340,115340,FU/LACON,fulacon,φύλαξον,2
115341,115341,E)KTREPO/MENOS,ektrepomenos,ἐκτρεπόμενος,1
115344,115344,KENOFWNI/AS,kenofwnias,κενοφωνίας,2
115346,115346,A)NTIQE/SEIS,antiqeseis,ἀντιθέσεις,1
115348,115348,YEUDWNU/MOU,yeudwnumou,ψευδωνύμου,1
115352,115352,E)PAGGELLO/MENOI,epaggellomenoi,ἐπαγγελλόμενοι,2
115356,115356,H)STO/XHSAN,hstoxhsan,ἠστόχησαν,2
115391,30862,*XA/RIN,xarin,Χάριν,2
115398,115398,PROGO/NWN,progonwn,προγόνων,1
115403,115403,A)DIA/LEIPTON,adialeipton,ἀδιάλειπτον,1
115411,32169,DEH/SESI/N,dehsesin,δεήσεσίν,1
115419,115419,MEMNHME/NOS,memnhmenos,μεμνημένος,1
115425,115425,PLHRWQW=,plhrwqw,πληρωθῶ,1
115426,115426,U(PO/MNHSIN,upomnhsin,ὑπόμνησιν,1
115434,115434,E)NW/|KHSEN,enwkhsen,ἐνῴκησεν,1
115438,115438,MA/MMH|,mammh,μάμμῃ,1
115440,115440,*LWI+/DI,lwidi,Λωΐδι,1
115445,115445,*EU)NI/KH|,eunikh,Εὐνίκῃ,1
115455,115455,A)NAMIMNH/|SKW,anamimnhskw,ἀναμιμνῄσκω,1
115457,115457,A)NAZWPUREI=N,anazwpurein,ἀναζωπυρεῖν,1
115479,115479,DEILI/AS,deilias,δειλίας,1
115485,115485,SWFRONISMOU=,swfronismou,σωφρονισμοῦ,1
115488,115488,E)PAISXUNQH=|S,epaisxunqhs,ἐπαισχυνθῇς,1
115500,115500,SUGKAKOPA/QHSON,sugkakopaqhson,συγκακοπάθησον,1
115507,115507,SW/SANTOS,swsantos,σώσαντος,1
115512,70352,A(GI/A|,agia,ἁγίᾳ,1
115532,115532,AI)WNI/WN,aiwniwn,αἰωνίων,2
115533,115533,FANERWQEI=SAN,fanerwqeisan,φανερωθεῖσαν,1
115544,115544,KATARGH/SANTOS,katarghsantos,καταργήσαντος,1
115548,115548,FWTI/SANTOS,fwtisantos,φωτίσαντος,1
115571,115571,PA/SXW,pasxw,πάσχω,1
115587,115587,FULA/CAI,fulacai,φυλάξαι,2
115592,113978,*(UPOTU/PWSIN,upotupwsin,Ὑποτύπωσιν,1
115594,115594,U(GIAINO/NTWN,ugiainontwn,ὑγιαινόντων,1
115616,115616,E)NOIKOU=NTOS,enoikountos,ἐνοικοῦντος,1
115622,115622,A)PESTRA/FHSA/N,apestrafhsan,ἀπεστράφησάν,1
115631,115631,*FU/GELOS,fugelos,Φύγελος,1
115633,115633,*(ERMOGE/NHS,ermogenhs,Ἑρμογένης,1
115634,91148,*DW/|H,dwh,Δῴη,1
115639,115639,*)ONHSIFO/ROU,onhsiforou,Ὀνησιφόρου,2
115644,115644,A)NE/YUCEN,aneyucen,ἀνέψυξεν,1
115647,84567,A(/LUSI/N,alusin,ἅλυσίν,1
115650,24228,E)PAISXU/NQH,epaisxunqh,ἐπαισχύνθη,1
115656,115656,E)ZH/THSE/N,ezhthsen,ἐζήτησέν,1
115676,115676,DIHKO/NHSEN,dihkonhsen,διηκόνησεν,1
115677,115677,BE/LTION,beltion,βέλτιον,1
115684,115684,E)NDUNAMOU=,endunamou,ἐνδυναμοῦ,1
115701,115701,PARA/QOU,paraqou,παράθου,1
115712,115712,KAKOPA/QHSON,kakopaqhson,κακοπάθησον,2
115715,115715,STRATIW/THS,stratiwths,στρατιώτης,1
115719,115719,STRATEUO/MENOS,strateuomenos,στρατευόμενος,1
115720,115720,E)MPLE/KETAI,empleketai,ἐμπλέκεται,1
115724,115724,PRAGMATEI/AIS,pragmateiais,πραγματείαις,1
115727,115727,STRATOLOGH/SANTI,stratologhsanti,στρατολογήσαντι,1
115728,115728,A)RE/SH|,aresh,ἀρέσῃ,1
115732,115732,A)QLH=|,aqlh,ἀθλῇ,1
115735,115735,STEFANOU=TAI,stefanoutai,στεφανοῦται,1
115739,115739,A)QLH/SH|,aqlhsh,ἀθλήσῃ,1
115741,115741,KOPIW=NTA,kopiwnta,κοπιῶντα,1
115742,115742,GEWRGO\N,gewrgon,γεωργὸν,1
115747,115747,METALAMBA/NEIN,metalambanein,μεταλαμβάνειν,1
115748,115748,*NO/EI,noei,Νόει,1
115759,115759,*MNHMO/NEUE,mnhmoneue,Μνημόνευε,3
115774,115774,KAKOPAQW=,kakopaqw,κακοπαθῶ,1
115778,115778,KAKOU=RGOS,kakourgos,κακοῦργος,1
115789,115789,U(POME/NW,upomenw,ὑπομένω,1
115797,115797,TU/XWSIN,tuxwsin,τύχωσιν,2
115810,115810,SUNAPEQA/NOMEN,sunapeqanomen,συναπεθάνομεν,1
115814,115814,U(POME/NOMEN,upomenomen,ὑπομένομεν,1
115816,115816,SUMBASILEU/SOMEN,sumbasileusomen,συμβασιλεύσομεν,1
115818,115818,A)RNOU/MEQA,arnoumeqa,ἀρνούμεθα,1
115820,115820,A)RNH/SETAI,arnhsetai,ἀρνήσεται,1
115823,115823,A)PISTOU=MEN,apistoumen,ἀπιστοῦμεν,1
115832,115832,U(POMI/MNH|SKE,upomimnhske,ὑπομίμνῃσκε,1
115838,115838,LOGOMAXEI=N,logomaxein,λογομαχεῖν,1
115841,115841,XRH/SIMON,xrhsimon,χρήσιμον,1
115843,115843,KATASTROFH=|,katastrofh,καταστροφῇ,2
115845,45493,A)KOUO/NTWN,akouontwn,ἀκουόντων,1
115846,115846,*SPOU/DASON,spoudason,Σπούδασον,3
115852,115852,E)RGA/THN,ergathn,ἐργάτην,1
115853,115853,A)NEPAI/SXUNTON,anepaisxunton,ἀνεπαίσχυντον,1
115854,115854,O)RQOTOMOU=NTA,orqotomounta,ὀρθοτομοῦντα,1
115863,115863,PERII+/STASO,periistaso,περιΐστασο,2
115867,115867,PROKO/YOUSIN,prokoyousin,προκόψουσιν,3
115874,115874,GA/GGRAINA,gaggraina,γάγγραινα,1
115881,115881,*FILHTO/S,filhtos,Φιλητός,1
115893,115893,A)NATRE/POUSIN,anatrepousin,ἀνατρέπουσιν,2
115899,115899,STEREO\S,stereos,στερεὸς,1
115900,115900,QEME/LIOS,qemelios,θεμέλιος,2
115914,115914,*)APOSTH/TW,aposthtw,Ἀποστήτω,1
115919,115919,O)NOMA/ZWN,onomazwn,ὀνομάζων,1
115931,115931,XRUSA=,xrusa,χρυσᾶ,2
115933,115933,A)RGURA=,argura,ἀργυρᾶ,2
115936,115936,CU/LINA,culina,ξύλινα,2
115938,115938,O)STRA/KINA,ostrakina,ὀστράκινα,1
115951,115951,E)KKAQA/RH|,ekkaqarh,ἐκκαθάρῃ,1
115959,115959,H(GIASME/NON,hgiasmenon,ἡγιασμένον,1
115961,115961,EU)/XRHSTON,euxrhston,εὔχρηστον,2
115963,115963,DESPO/TH|,despoth,δεσπότῃ,1
115971,115971,NEWTERIKA\S,newterikas,νεωτερικὰς,1
115982,115982,E)PIKALOUME/NWN,epikaloumenwn,ἐπικαλουμένων,1
115990,115990,MWRA\S,mwras,μωρὰς,2
115992,115992,A)PAIDEU/TOUS,apaideutous,ἀπαιδεύτους,1
115997,115997,GENNW=SIN,gennwsin,γεννῶσιν,1
115998,115998,MA/XAS,maxas,μάχας,2
115999,15806,*DOU=LON,doulon,Δοῦλον,1
116004,116004,MA/XESQAI,maxesqai,μάχεσθαι,1
116006,116006,H)/PION,hpion,ἤπιον,1
116011,116011,A)NECI/KAKON,anecikakon,ἀνεξίκακον,1
116013,116013,PRA|O/THTI,praothti,πρᾳότητι,1
116014,116014,PAIDEU/ONTA,paideuonta,παιδεύοντα,1
116016,116016,A)NTIDIATIQEME/NOUS,antidiatiqemenous,ἀντιδιατιθεμένους,1
116027,116027,A)NANH/YWSIN,ananhywsin,ἀνανήψωσιν,1
116032,116032,PAGI/DOS,pagidos,παγίδος,1
116033,116033,E)ZWGRHME/NOI,ezwgrhmenoi,ἐζωγρημένοι,1
116042,116042,GI/NWSKE,ginwske,γίνωσκε,1
116047,116047,E)NSTH/SONTAI,ensthsontai,ἐνστήσονται,1
116049,4189,XALEPOI/,xalepoi,χαλεποί,1
116054,116054,FI/LAUTOI,filautoi,φίλαυτοι,1
116056,116056,A)LAZO/NES,alazones,ἀλαζόνες,1
116057,116057,U(PERH/FANOI,uperhfanoi,ὑπερήφανοι,1
116058,116058,BLA/SFHMOI,blasfhmoi,βλάσφημοι,1
116061,116061,A)XA/RISTOI,axaristoi,ἀχάριστοι,1
116062,116062,A)NO/SIOI,anosioi,ἀνόσιοι,1
116063,116063,A)/STORGOI,astorgoi,ἄστοργοι,1
116064,116064,A)/SPONDOI,aspondoi,ἄσπονδοι,1
116065,116065,DIA/BOLOI,diaboloi,διάβολοι,1
116066,116066,A)KRATEI=S,akrateis,ἀκρατεῖς,1
116067,116067,A)NH/MEROI,anhmeroi,ἀνήμεροι,1
116068,116068,A)FILA/GAQOI,afilagaqoi,ἀφιλάγαθοι,1
116070,116070,PROPETEI=S,propeteis,προπετεῖς,1
116071,116071,TETUFWME/NOI,tetufwmenoi,τετυφωμένοι,1
116072,116072,FILH/DONOI,filhdonoi,φιλήδονοι,1
116075,116075,FILO/QEOI,filoqeoi,φιλόθεοι,1
116083,116083,H)RNHME/NOI,hrnhmenoi,ἠρνημένοι,1
116086,116086,A)POTRE/POU,apotrepou,ἀποτρέπου,1
116092,116092,E)NDU/NONTES,endunontes,ἐνδύνοντες,1
116097,116097,AI)XMALWTEU/ONTES,aixmalwteuontes,αἰχμαλωτεύοντες,1
116098,116098,GUNAIKA/RIA,gunaikaria,γυναικάρια,1
116099,116099,SESWREUME/NA,seswreumena,σεσωρευμένα,1
116101,116101,A)GO/MENA,agomena,ἀγόμενα,1
116105,116105,MANQA/NONTA,manqanonta,μανθάνοντα,1
116107,116107,MHDE/POTE,mhdepote,μηδέποτε,1
116112,116112,DUNA/MENA,dunamena,δυνάμενα,1
116116,116116,*)IANNH=S,iannhs,Ἰαννῆς,1
116118,116118,*)IAMBRH=S,iambrhs,Ἰαμβρῆς,1
116119,116119,A)NTE/STHSAN,antesthsan,ἀντέστησαν,1
116124,116124,A)NQI/STANTAI,anqistantai,ἀνθίστανται,1
116128,116128,KATEFQARME/NOI,katefqarmenoi,κατεφθαρμένοι,1
116142,116142,A)/NOIA,anoia,ἄνοια,1
116144,116144,E)/KDHLOS,ekdhlos,ἔκδηλος,1
116154,114531,PARHKOLOU/QHKA/S,parhkolouqhkas,παρηκολούθηκάς,1
116159,116159,A)GWGH=|,agwgh,ἀγωγῇ,1
116174,14793,OI(=A/,oia,οἷά,1
116184,116184,DIWGMOU\S,diwgmous,διωγμοὺς,1
116185,116185,U(PH/NEGKA,uphnegka,ὑπήνεγκα,1
116198,116198,EU)SEBW=S,eusebws,εὐσεβῶς,2
116203,116203,DIWXQH/SONTAI,diwxqhsontai,διωχθήσονται,1
116204,3354,*PONHROI\,ponhroi,Πονηροὶ,1
116208,116208,GO/HTES,gohtes,γόητες,1
116213,116213,PLANW=NTES,planwntes,πλανῶντες,1
116215,116215,PLANW/MENOI,planwmenoi,πλανώμενοι,3
116218,116218,ME/NE,mene,μένε,1
116221,116221,E)/MAQES,emaqes,ἔμαθες,2
116223,116223,E)PISTW/QHS,epistwqhs,ἐπιστώθης,1
116231,116231,BRE/FOUS,brefous,βρέφους,1
116237,116112,DUNA/MENA/,dunamena,δυνάμενά,1
116239,116239,SOFI/SAI,sofisai,σοφίσαι,1
116250,116250,QEO/PNEUSTOS,qeopneustos,θεόπνευστος,1
116256,116256,E)/LEGXON,elegxon,ἔλεγχον,1
116258,116258,E)PANO/RQWSIN,epanorqwsin,ἐπανόρθωσιν,1
116260,116260,PAIDEI/AN,paideian,παιδείαν,2
116265,116265,A)/RTIOS,artios,ἄρτιος,1
116275,116275,E)CHRTISME/NOS,echrtismenos,ἐξηρτισμένος,1
116295,116295,E)PIFA/NEIAN,epifaneian,ἐπιφάνειαν,3
116301,116301,KH/RUCON,khrucon,κήρυξον,1
116304,116304,E)PI/STHQI,episthqi,ἐπίστηθι,1
116306,116306,A)KAI/RWS,akairws,ἀκαίρως,1
116309,116309,PARAKA/LESON,parakaleson,παρακάλεσον,1
116320,116320,U(GIAINOU/SHS,ugiainoushs,ὑγιαινούσης,1
116323,116323,A)NE/CONTAI,anecontai,ἀνέξονται,1
116331,116331,E)PISWREU/SOUSIN,episwreusousin,ἐπισωρεύσουσιν,1
116333,116333,KNHQO/MENOI,knhqomenoi,κνηθόμενοι,1
116335,8212,A)KOH/N,akohn,ἀκοήν,1
116343,116343,A)POSTRE/YOUSIN,apostreyousin,ἀποστρέψουσιν,1
116348,116348,E)KTRAPH/SONTAI,ektraphsontai,ἐκτραπήσονται,1
116351,116351,NH=FE,nhfe,νῆφε,1
116361,116361,PLHROFO/RHSON,plhroforhson,πληροφόρησον,1
116371,116371,A)NALU/SEWS,analusews,ἀναλύσεως,1
116372,116372,E)FE/STHKEN,efesthken,ἐφέστηκεν,1
116377,116377,H)GW/NISMAI,hgwnismai,ἠγώνισμαι,1
116380,116380,TETE/LEKA,teteleka,τετέλεκα,1
116385,116385,A)PO/KEITAI/,apokeitai,ἀπόκειταί,1
116411,116411,H)GAPHKO/SIN,hgaphkosin,ἠγαπηκόσιν,1
116432,116432,*KRH/SKHS,krhskhs,Κρήσκης,1
116434,116434,*GALATI/AN,galatian,Γαλατίαν,1
116437,116437,*DALMATI/AN,dalmatian,Δαλματίαν,1
116444,116444,A)NALABW\N,analabwn,ἀναλαβὼν,1
116445,116445,A)/GE,age,ἄγε,1
116451,116451,EU)/XRHSTOS,euxrhstos,εὔχρηστος,1
116454,116454,*TUXIKO\N,tuxikon,Τυχικὸν,1
116460,116460,FELO/NHN,felonhn,φελόνην,1
116462,116462,A)PE/LIPON,apelipon,ἀπέλιπον,2
116466,116466,*KA/RPW|,karpw,Κάρπῳ,1
116474,116474,MEMBRA/NAS,membranas,μεμβράνας,1
116477,116477,XALKEU\S,xalkeus,χαλκεὺς,1
116481,116481,E)NEDEI/CATO,enedeicato,ἐνεδείξατο,1
116482,116482,A)PODW/|H,apodwh,ἀποδῴη,1
116493,116493,FULA/SSOU,fulassou,φυλάσσου,1
116498,116498,H(METE/ROIS,hmeterois,ἡμετέροις,1
116507,116507,SUMPAREGE/NETO,sumparegeneto,συμπαρεγένετο,1
116511,116511,E)GKATE/LIPON,egkatelipon,ἐγκατέλιπον,1
116514,116514,LOGISQEI/H,logisqeih,λογισθείη,1
116519,83809,PARE/STH,paresth,παρέστη,1
116521,116521,E)NEDUNA/MWSE/N,enedunamwsen,ἐνεδυνάμωσέν,1
116528,116528,PLHROFORHQH=|,plhroforhqh,πληροφορηθῇ,1
116535,116535,E)RRU/SQHN,errusqhn,ἐρρύσθην,1
116538,116538,LE/ONTOS,leontos,λέοντος,2
116540,87883,R(U/SETAI/,rusetai,ῥύσεταί,1
116555,116555,E)POURA/NION,epouranion,ἐπουράνιον,1
116565,116565,*)/ASPASAI,aspasai,Ἄσπασαι,2
116581,116581,*MILH/TW|,milhtw,Μιλήτῳ,1
116587,91980,*)ASPA/ZETAI/,aspazetai,Ἀσπάζεταί,2
116589,116589,*EU)/BOULOS,euboulos,Εὔβουλος,1
116591,116591,*POU/DHS,poudhs,Πούδης,1
116593,116593,*LI=NOS,linos,Λῖνος,1
116595,116595,*KLAUDI/A,klaudia,Κλαυδία,1
116637,116637,A)YEUDH\S,ayeudhs,ἀψευδὴς,1
116650,116650,KHRU/GMATI,khrugmati,κηρύγματι,1
116660,116660,*TI/TW|,titw,Τίτῳ,1
116664,116664,KOINH\N,koinhn,κοινὴν,1
116681,46609,KATE/LIPO/N,katelipon,κατέλιπόν,1
116684,116684,*KRH/TH|,krhth,Κρήτῃ,1
116687,116687,LEI/PONTA,leiponta,λείποντα,1
116688,116688,E)PIDIORQW/SH|,epidiorqwsh,ἐπιδιορθώσῃ,1
116690,116690,KATASTH/SH|S,katasthshs,καταστήσῃς,1
116697,116697,DIETACA/MHN,dietacamhn,διεταξάμην,1
116701,116701,A)NE/GKLHTOS,anegklhtos,ἀνέγκλητος,1
116710,116710,KATHGORI/A|,kathgoria,κατηγορίᾳ,1
116711,116711,A)SWTI/AS,aswtias,ἀσωτίας,2
116713,116713,A)NUPO/TAKTA,anupotakta,ἀνυπότακτα,1
116718,116718,A)NE/GKLHTON,anegklhton,ἀνέγκλητον,1
116724,116724,AU)QA/DH,auqadh,αὐθάδη,1
116726,116726,O)RGI/LON,orgilon,ὀργίλον,1
116735,116735,FILA/GAQON,filagaqon,φιλάγαθον,1
116738,67118,O(/SION,osion,ὅσιον,1
116739,116739,E)GKRATH=,egkrath,ἐγκρατῆ,1
116740,116740,A)NTEXO/MENON,antexomenon,ἀντεχόμενον,1
116745,116745,PISTOU=,pistou,πιστοῦ,2
116759,116759,A)NTILE/GONTAS,antilegontas,ἀντιλέγοντας,2
116760,116760,E)LE/GXEIN,elegxein,ἐλέγχειν,1
116765,116765,A)NUPO/TAKTOI,anupotaktoi,ἀνυπότακτοι,1
116766,116766,MATAIOLO/GOI,mataiologoi,ματαιολόγοι,1
116768,116768,FRENAPA/TAI,frenapatai,φρεναπάται,1
116775,116775,E)PISTOMI/ZEIN,epistomizein,ἐπιστομίζειν,1
116777,116777,O(/LOUS,olous,ὅλους,1
116784,116784,AI)SXROU=,aisxrou,αἰσχροῦ,1
116785,116785,KE/RDOUS,kerdous,κέρδους,1
116791,116791,I)/DIOS,idios,ἴδιος,1
116796,116796,YEU=STAI,yeustai,ψεῦσται,1
116799,116799,GASTE/RES,gasteres,γαστέρες,1
116813,116813,U(GIAI/NWSIN,ugiainwsin,ὑγιαίνωσιν,1
116819,116819,*)IOUDAI+KOI=S,ioudaikois,Ἰουδαϊκοῖς,1
116824,116824,A)POSTREFOME/NWN,apostrefomenwn,ἀποστρεφομένων,1
116831,116831,KAQAROI=S,kaqarois,καθαροῖς,1
116834,116834,MEMIASME/NOIS,memiasmenois,μεμιασμένοις,1
116840,116840,MEMI/ANTAI,memiantai,μεμίανται,1
116854,116854,A)RNOU=NTAI,arnountai,ἀρνοῦνται,1
116855,116855,BDELUKTOI\,bdeluktoi,βδελυκτοὶ,1
116873,116873,PRESBU/TAS,presbutas,πρεσβύτας,1
116877,116877,SW/FRONAS,swfronas,σώφρονας,2
116878,116878,U(GIAI/NONTAS,ugiainontas,ὑγιαίνοντας,1
116885,116885,PRESBU/TIDAS,presbutidas,πρεσβύτιδας,1
116888,116888,KATASTH/MATI,katasthmati,καταστήματι,1
116889,116889,I(EROPREPEI=S,ieroprepeis,ἱεροπρεπεῖς,1
116895,116895,DEDOULWME/NAS,dedoulwmenas,δεδουλωμένας,1
116896,116896,KALODIDASKA/LOUS,kalodidaskalous,καλοδιδασκάλους,1
116898,116898,SWFRONI/ZWSIN,swfronizwsin,σωφρονίζωσιν,1
116900,116900,NE/AS,neas,νέας,2
116901,116901,FILA/NDROUS,filandrous,φιλάνδρους,1
116903,116903,FILOTE/KNOUS,filoteknous,φιλοτέκνους,1
116905,116905,A(GNA/S,agnas,ἁγνάς,1
116906,116906,OI)KOUROU/S,oikourous,οἰκουρούς,1
116907,116907,A)GAQA/S,agaqas,ἀγαθάς,2
116908,116908,U(POTASSOME/NAS,upotassomenas,ὑποτασσομένας,1
116927,116927,PAREXO/MENOS,parexomenos,παρεχόμενος,1
116934,116934,A)DIAFQORI/AN,adiafqorian,ἀδιαφθορίαν,1
116935,116935,SEMNO/THTA,semnothta,σεμνότητα,1
116939,116939,A)KATA/GNWSTON,akatagnwston,ἀκατάγνωστον,1
116950,116950,FAU=LON,faulon,φαῦλον,2
116951,12932,*DOU/LOUS,doulous,Δούλους,1
116953,116953,DESPO/TAIS,despotais,δεσπόταις,2
116957,116957,EU)ARE/STOUS,euarestous,εὐαρέστους,1
116962,116962,NOSFIZOME/NOUS,nosfizomenous,νοσφιζομένους,1
116966,116966,E)NDEIKNUME/NOUS,endeiknumenous,ἐνδεικνυμένους,2
116975,116975,KOSMW=SIN,kosmwsin,κοσμῶσιν,1
116978,116978,*)EPEFA/NH,epefanh,Ἐπεφάνη,1
116985,116985,SWTH/RIOS,swthrios,σωτήριος,1
116988,116988,PAIDEU/OUSA,paideuousa,παιδεύουσα,1
116991,116991,A)RNHSA/MENOI,arnhsamenoi,ἀρνησάμενοι,1
116996,116996,KOSMIKA\S,kosmikas,κοσμικὰς,1
116998,116998,SWFRO/NWS,swfronws,σωφρόνως,1
117010,117010,MAKARI/AN,makarian,μακαρίαν,1
117030,117030,LUTRW/SHTAI,lutrwshtai,λυτρώσηται,1
117036,117036,KAQARI/SH|,kaqarish,καθαρίσῃ,2
117039,117039,PERIOU/SION,periousion,περιούσιον,1
117040,34854,ZHLWTH\N,zhlwthn,ζηλωτὴν,1
117051,117051,E)PITAGH=S,epitaghs,ἐπιταγῆς,1
117054,117054,PERIFRONEI/TW,perifroneitw,περιφρονείτω,1
117055,115832,*(UPOMI/MNH|SKE,upomimnhske,Ὑπομίμνῃσκε,1
117061,69217,PEIQARXEI=N,peiqarxein,πειθαρχεῖν,1
117066,117066,E(TOI/MOUS,etoimous,ἑτοίμους,1
117070,117070,A)MA/XOUS,amaxous,ἀμάχους,1
117072,117072,E)PIEIKEI=S,epieikeis,ἐπιεικεῖς,1
117090,117090,H(DONAI=S,hdonais,ἡδοναῖς,2
117095,117095,FQO/NW|,fqonw,φθόνῳ,1
117096,117096,DIA/GONTES,diagontes,διάγοντες,1
