id,word,unicode,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_why_indeclinable,rp_kai_crasis,rp_attic_greek_form
115616,enoikountos,ενοικουντοσ,1,1774,{V-PAP-GSN},Verb,Neuter,Singular,Genitive,Present,,Active,Participle,,,,,
115622,apestrafhsan,απεστραφησαν,1,654,{V-2API-3P},Verb,,Plural,,Second Aorist,,Passive,Indicative,Third person,,,,
115631,fugelos,φυγελοσ,1,5436,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115633,ermogenhs,ερμογενησ,1,2061,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115639,onhsiforou,ονησιφορου,2,3683,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
115644,aneyucen,ανεψυξεν,1,404,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
115656,ezhthsen,εζητησεν,1,2212,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
115676,dihkonhsen,διηκονησεν,1,1247,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
115677,beltion,βελτιον,1,957,{ADV-C},Adverb,,,,,comparative,,,,,,,
115684,endunamou,ενδυναμου,1,1743,{V-PPM-2S},Verb,,Singular,,Present,,Passive,Imperative,Second person,,,,
115701,paraqou,παραθου,1,3908,{V-2AMM-2S},Verb,,Singular,,Second Aorist,,Middle,Imperative,Second person,,,,
115712,kakopaqhson,κακοπαθησον,2,2553,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
115715,stratiwths,στρατιωτησ,1,4757,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115719,strateuomenos,στρατευομενοσ,1,4754,{V-PMP-NSM},Verb,Masculine,Singular,Nominative,Present,,Middle,Participle,,,,,
115720,empleketai,εμπλεκεται,1,1707,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
115724,pragmateiais,πραγματειαισ,1,4230,{N-DPF},Noun,Feminine,Plural,Dative,,,,,,,,,
115727,stratologhsanti,στρατολογησαντι,1,4758,{V-AAP-DSM},Verb,Masculine,Singular,Dative,Aorist,,Active,Participle,,,,,
115728,aresh,αρεση,1,700,{V-AAS-3S},Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
115732,aqlh,αθλη,1,118,{V-PAS-3S},Verb,,Singular,,Present,,Active,Subjunctive,Third person,,,,
115735,stefanoutai,στεφανουται,1,4737,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
115739,aqlhsh,αθληση,1,118,{V-AAS-3S},Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
115741,kopiwnta,κοπιωντα,1,2872,{V-PAP-ASM},Verb,Masculine,Singular,Accusative,Present,,Active,Participle,,,,,
115742,gewrgon,γεωργον,1,1092,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
115747,metalambanein,μεταλαμβανειν,1,3335,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
115748,noei,νοει,1,3539,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
115759,mnhmoneue,μνημονευε,3,3421,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
115774,kakopaqw,κακοπαθω,1,2553,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
115778,kakourgos,κακουργοσ,1,2557,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
115789,upomenw,υπομενω,1,5278,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
115797,tuxwsin,τυχωσιν,2,5177,{V-2AAS-3P},Verb,,Plural,,Second Aorist,,Active,Subjunctive,Third person,,,,
115810,sunapeqanomen,συναπεθανομεν,1,4880,{V-2AAI-1P},Verb,,Plural,,Second Aorist,,Active,Indicative,First person,,,,
115814,upomenomen,υπομενομεν,1,5278,{V-PAI-1P},Verb,,Plural,,Present,,Active,Indicative,First person,,,,
115816,sumbasileusomen,συμβασιλευσομεν,1,4821,{V-FAI-1P},Verb,,Plural,,Future,,Active,Indicative,First person,,,,
115818,arnoumeqa,αρνουμεθα,1,720,{V-PNI-1P},Verb,,Plural,,Present,,middle or passive Deponent,Indicative,First person,,,,
115820,arnhsetai,αρνησεται,1,720,{V-FDI-3S},Verb,,Singular,,Future,,middle Deponent,Indicative,Third person,,,,
115823,apistoumen,απιστουμεν,1,569,{V-PAI-1P},Verb,,Plural,,Present,,Active,Indicative,First person,,,,
115832,upomimnhske,υπομιμνησκε,2,5279,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
115838,logomaxein,λογομαχειν,1,3054,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
115841,xrhsimon,χρησιμον,1,5539,{A-ASN},Adjective,Neuter,Singular,Accusative,,,,,,,,,
115843,katastrofh,καταστροφη,2,2692,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
115846,spoudason,σπουδασον,4,4704,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
115852,ergathn,εργατην,1,2040,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
115853,anepaisxunton,ανεπαισχυντον,1,422,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
115854,orqotomounta,ορθοτομουντα,1,3718,{V-PAP-ASM},Verb,Masculine,Singular,Accusative,Present,,Active,Participle,,,,,
115863,periistaso,περιιστασο,2,4026,{V-PMM-2S},Verb,,Singular,,Present,,Middle,Imperative,Second person,,,,
115867,prokoyousin,προκοψουσιν,3,4298,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
115874,gaggraina,γαγγραινα,1,1044,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
115881,filhtos,φιλητοσ,1,5372,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115893,anatrepousin,ανατρεπουσιν,2,396,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
115899,stereos,στερεοσ,1,4731,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
115900,qemelios,θεμελιοσ,2,2310,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115914,aposthtw,αποστητω,1,868,{V-2AAM-3S},Verb,,Singular,,Second Aorist,,Active,Imperative,Third person,,,,
115919,onomazwn,ονομαζων,1,3687,{V-PAP-NSM},Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
115931,xrusa,χρυσα,2,5552,{A-NPN},Adjective,Neuter,Plural,Nominative,,,,,,,,,
115933,argura,αργυρα,2,693,{A-NPN},Adjective,Neuter,Plural,Nominative,,,,,,,,,
115936,culina,ξυλινα,2,3585,{A-NPN},Adjective,Neuter,Plural,Nominative,,,,,,,,,
115938,ostrakina,οστρακινα,1,3749,{A-NPN},Adjective,Neuter,Plural,Nominative,,,,,,,,,
115951,ekkaqarh,εκκαθαρη,1,1571,{V-AAS-3S},Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
115959,hgiasmenon,ηγιασμενον,1,37,{V-RPP-NSN},Verb,Neuter,Singular,Nominative,Perfect,,Passive,Participle,,,,,
115961,euxrhston,ευχρηστον,2,2173,{A-NSN},Adjective,Neuter,Singular,Nominative,,,,,,,,,
115963,despoth,δεσποτη,1,1203,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
115971,newterikas,νεωτερικασ,1,3512,{A-APF-C},Adjective,Feminine,Plural,Accusative,,comparative,,,,,,,
115982,epikaloumenwn,επικαλουμενων,1,1941,{V-PMP-GPM},Verb,Masculine,Plural,Genitive,Present,,Middle,Participle,,,,,
115990,mwras,μωρασ,2,3474,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
115992,apaideutous,απαιδευτουσ,1,521,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
115997,gennwsin,γεννωσιν,1,1080,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
115998,maxas,μαχασ,2,3163,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
116004,maxesqai,μαχεσθαι,1,3164,{V-PNN},Verb,,,,Present,,middle or passive Deponent,Infinitive,,,,,
116006,hpion,ηπιον,1,2261,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116011,anecikakon,ανεξικακον,1,420,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116013,praothti,πραοτητι,1,4240,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
116014,paideuonta,παιδευοντα,1,3811,{V-PAP-ASM},Verb,Masculine,Singular,Accusative,Present,,Active,Participle,,,,,
116016,antidiatiqemenous,αντιδιατιθεμενουσ,1,475,{V-PMP-APM},Verb,Masculine,Plural,Accusative,Present,,Middle,Participle,,,,,
116027,ananhywsin,ανανηψωσιν,1,366,{V-AAS-3P},Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
116032,pagidos,παγιδοσ,1,3803,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
116033,ezwgrhmenoi,εζωγρημενοι,1,2221,{V-RPP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,Passive,Participle,,,,,
116042,ginwske,γινωσκε,1,1097,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
116047,ensthsontai,ενστησονται,1,1764,{V-FDI-3P},Verb,,Plural,,Future,,middle Deponent,Indicative,Third person,,,,
116054,filautoi,φιλαυτοι,1,5367,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116056,alazones,αλαζονεσ,1,213,{N-NPM},Noun,Masculine,Plural,Nominative,,,,,,,,,
116057,uperhfanoi,υπερηφανοι,1,5244,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116058,blasfhmoi,βλασφημοι,1,989,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116061,axaristoi,αχαριστοι,1,884,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116062,anosioi,ανοσιοι,1,462,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116063,astorgoi,αστοργοι,1,794,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116064,aspondoi,ασπονδοι,1,786,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116065,diaboloi,διαβολοι,1,1228,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116066,akrateis,ακρατεισ,1,193,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116067,anhmeroi,ανημεροι,1,434,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116068,afilagaqoi,αφιλαγαθοι,1,865,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116070,propeteis,προπετεισ,1,4312,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116071,tetufwmenoi,τετυφωμενοι,1,5187,{V-RPP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,Passive,Participle,,,,,
116072,filhdonoi,φιληδονοι,1,5369,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116075,filoqeoi,φιλοθεοι,1,5377,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
116083,hrnhmenoi,ηρνημενοι,1,720,{V-RNP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,middle or passive Deponent,Participle,,,,,
116086,apotrepou,αποτρεπου,1,665,{V-PMM-2S},Verb,,Singular,,Present,,Middle,Imperative,Second person,,,,
116092,endunontes,ενδυνοντεσ,1,1744,{V-PAP-NPM},Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
116097,aixmalwteuontes,αιχμαλωτευοντεσ,1,162,{V-PAP-NPM},Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
116098,gunaikaria,γυναικαρια,1,1133,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
116099,seswreumena,σεσωρευμενα,1,4987,{V-RPP-APN},Verb,Neuter,Plural,Accusative,Perfect,,Passive,Participle,,,,,
116101,agomena,αγομενα,1,71,{V-PPP-APN},Verb,Neuter,Plural,Accusative,Present,,Passive,Participle,,,,,
116105,manqanonta,μανθανοντα,1,3129,{V-PAP-APN},Verb,Neuter,Plural,Accusative,Present,,Active,Participle,,,,,
116107,mhdepote,μηδεποτε,1,3368,{ADV-N},Adverb,,,,,negative,,,,,,,
116112,dunamena,δυναμενα,2,1410,{V-PNP-APN},Verb,Neuter,Plural,Accusative,Present,,middle or passive Deponent,Participle,,,,,
116116,iannhs,ιαννησ,1,2389,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116118,iambrhs,ιαμβρησ,1,2387,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116119,antesthsan,αντεστησαν,1,436,{V-2AAI-3P},Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
116124,anqistantai,ανθιστανται,1,436,{V-PMI-3P},Verb,,Plural,,Present,,Middle,Indicative,Third person,,,,
116128,katefqarmenoi,κατεφθαρμενοι,1,2704,{V-RPP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,Passive,Participle,,,,,
116142,anoia,ανοια,1,454,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
116144,ekdhlos,εκδηλοσ,1,1552,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
116159,agwgh,αγωγη,1,72,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
116184,diwgmous,διωγμουσ,1,1375,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
116185,uphnegka,υπηνεγκα,1,5297,{V-AAI-1S},Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
116198,eusebws,ευσεβωσ,2,2153,{ADV},Adverb,,,,,,,,,,,,
116203,diwxqhsontai,διωχθησονται,1,1377,{V-FPI-3P},Verb,,Plural,,Future,,Passive,Indicative,Third person,,,,
116208,gohtes,γοητεσ,1,1114,{N-NPM},Noun,Masculine,Plural,Nominative,,,,,,,,,
116213,planwntes,πλανωντεσ,1,4105,{V-PAP-NPM},Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
116215,planwmenoi,πλανωμενοι,3,4105,{V-PPP-NPM},Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
116218,mene,μενε,1,3306,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
116221,emaqes,εμαθεσ,2,3129,{V-2AAI-2S},Verb,,Singular,,Second Aorist,,Active,Indicative,Second person,,,,
116223,epistwqhs,επιστωθησ,1,4104,{V-API-2S},Verb,,Singular,,Aorist,,Passive,Indicative,Second person,,,,
116231,brefous,βρεφουσ,1,1025,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
116239,sofisai,σοφισαι,1,4679,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
116250,qeopneustos,θεοπνευστοσ,1,2315,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
116256,elegxon,ελεγχον,1,1650,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
116258,epanorqwsin,επανορθωσιν,1,1882,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
116260,paideian,παιδειαν,2,3809,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
116265,artios,αρτιοσ,1,739,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
116275,echrtismenos,εξηρτισμενοσ,1,1822,{V-RPP-NSM},Verb,Masculine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
116295,epifaneian,επιφανειαν,3,2015,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
116301,khrucon,κηρυξον,1,2784,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
116304,episthqi,επιστηθι,1,2186,{V-2AAM-2S},Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
116306,akairws,ακαιρωσ,1,171,{ADV},Adverb,,,,,,,,,,,,
116309,parakaleson,παρακαλεσον,1,3870,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
116320,ugiainoushs,υγιαινουσησ,1,5198,{V-PAP-GSF},Verb,Feminine,Singular,Genitive,Present,,Active,Participle,,,,,
116323,anecontai,ανεξονται,1,430,{V-FDI-3P},Verb,,Plural,,Future,,middle Deponent,Indicative,Third person,,,,
116331,episwreusousin,επισωρευσουσιν,1,2002,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
116333,knhqomenoi,κνηθομενοι,1,2833,{V-PPP-NPM},Verb,Masculine,Plural,Nominative,Present,,Passive,Participle,,,,,
116343,apostreyousin,αποστρεψουσιν,1,654,{V-FAI-3P},Verb,,Plural,,Future,,Active,Indicative,Third person,,,,
116348,ektraphsontai,εκτραπησονται,1,1624,{V-2FPI-3P},Verb,,Plural,,Second Future,,Passive,Indicative,Third person,,,,
116351,nhfe,νηφε,1,3525,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
116361,plhroforhson,πληροφορησον,1,4135,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
116371,analusews,αναλυσεωσ,1,359,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
116372,efesthken,εφεστηκεν,1,2186,{V-RAI-3S},Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,
116377,hgwnismai,ηγωνισμαι,1,75,{V-RNI-1S},Verb,,Singular,,Perfect,,middle or passive Deponent,Indicative,First person,,,,
116380,teteleka,τετελεκα,1,5055,{V-RAI-1S},Verb,,Singular,,Perfect,,Active,Indicative,First person,,,,
116385,apokeitai,αποκειται,2,606,{V-PNI-3S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
116411,hgaphkosin,ηγαπηκοσιν,1,25,{V-RAP-DPM},Verb,Masculine,Plural,Dative,Perfect,,Active,Participle,,,,,
116432,krhskhs,κρησκησ,1,2913,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116434,galatian,γαλατιαν,1,1053,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
116437,dalmatian,δαλματιαν,1,1149,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
116444,analabwn,αναλαβων,1,353,{V-2AAP-NSM},Verb,Masculine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
116445,age,αγε,3,71,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
116451,euxrhstos,ευχρηστοσ,1,2173,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
116454,tuxikon,τυχικον,2,5190,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
116460,felonhn,φελονην,1,5341,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
116462,apelipon,απελιπον,2,620,{V-2AAI-1S},Verb,,Singular,,Second Aorist,,Active,Indicative,First person,,,,
116466,karpw,καρπω,1,2591,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
116474,membranas,μεμβρανασ,1,3200,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
116477,xalkeus,χαλκευσ,1,5471,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116481,enedeicato,ενεδειξατο,1,1731,{V-AMI-3S},Verb,,Singular,,Aorist,,Middle,Indicative,Third person,,,,
116482,apodwh,αποδωη,1,591,{V-2AAO-3S},Verb,,Singular,,Second Aorist,,Active,Optative,Third person,,,,
116493,fulassou,φυλασσου,1,5442,{V-PMM-2S},Verb,,Singular,,Present,,Middle,Imperative,Second person,,,,
116498,hmeterois,ημετεροισ,1,2251,{S-1PDPM},Possessive Pronoun,Masculine,Plural,Dative,,,,,First person,,,,
116507,sumparegeneto,συμπαρεγενετο,1,4836,{V-2ADI-3S},Verb,,Singular,,Second Aorist,,middle Deponent,Indicative,Third person,,,,
116511,egkatelipon,εγκατελιπον,1,1459,{V-2AAI-3P},Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
116514,logisqeih,λογισθειη,1,3049,{V-AOO-3S},Verb,,Singular,,Aorist,,passive Deponent,Optative,Third person,,,,
116521,enedunamwsen,ενεδυναμωσεν,1,1743,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
116528,plhroforhqh,πληροφορηθη,1,4135,{V-APS-3S},Verb,,Singular,,Aorist,,Passive,Subjunctive,Third person,,,,
116535,errusqhn,ερρυσθην,1,4506,{V-API-1S},Verb,,Singular,,Aorist,,Passive,Indicative,First person,,,,
116538,leontos,λεοντοσ,2,3023,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
116555,epouranion,επουρανιον,1,2032,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
116565,aspasai,ασπασαι,2,782,{V-ADM-2S},Verb,,Singular,,Aorist,,middle Deponent,Imperative,Second person,,,,
116581,milhtw,μιλητω,1,3399,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
116589,euboulos,ευβουλοσ,1,2103,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116591,poudhs,πουδησ,1,4227,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116593,linos,λινοσ,1,3044,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
116595,klaudia,κλαυδια,1,2803,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
116637,ayeudhs,αψευδησ,1,893,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
116650,khrugmati,κηρυγματι,1,2782,{N-DSN},Noun,Neuter,Singular,Dative,,,,,,,,,
116660,titw,τιτω,1,5103,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
116664,koinhn,κοινην,1,2839,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
116684,krhth,κρητη,1,2914,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
116687,leiponta,λειποντα,1,3007,{V-PAP-APN},Verb,Neuter,Plural,Accusative,Present,,Active,Participle,,,,,
116688,epidiorqwsh,επιδιορθωση,1,1930,{V-AMS-2S},Verb,,Singular,,Aorist,,Middle,Subjunctive,Second person,,,,
116690,katasthshs,καταστησησ,1,2525,{V-AAS-2S},Verb,,Singular,,Aorist,,Active,Subjunctive,Second person,,,,
116697,dietacamhn,διεταξαμην,1,1299,{V-AMI-1S},Verb,,Singular,,Aorist,,Middle,Indicative,First person,,,,
116701,anegklhtos,ανεγκλητοσ,1,410,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
116710,kathgoria,κατηγορια,1,2724,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
116711,aswtias,ασωτιασ,2,810,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
116713,anupotakta,ανυποτακτα,1,506,{A-APN},Adjective,Neuter,Plural,Accusative,,,,,,,,,
116718,anegklhton,ανεγκλητον,1,410,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116724,auqadh,αυθαδη,1,829,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116726,orgilon,οργιλον,1,3711,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116735,filagaqon,φιλαγαθον,1,5358,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116739,egkrath,εγκρατη,1,1468,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
116740,antexomenon,αντεχομενον,1,472,{V-PNP-ASM},Verb,Masculine,Singular,Accusative,Present,,middle or passive Deponent,Participle,,,,,
